Step Temperature Density Enthalpy
21250 2289.0211169724443607 5.5984085148301057089 -22994.209977686896309
21300 2279.146641788438501 5.6048222828367855186 -22895.501249506323802
21350 2359.9003073098592722 5.6131497674959049959 -22844.77185643341727
21400 2320.4104529547748825 5.6220632981038995979 -22704.507592719237437
21450 2314.4093271370034017 5.6293519839279264616 -22658.731617630681285
21500 2285.9015853954324484 5.6337767982973288028 -22567.633905688660889
21550 2352.7601669537853013 5.6340927530852855654 -22596.047468407690758
21600 2313.12785967905711 5.6303729371127637648 -22622.256487367489171
21650 2309.3479348829300761 5.6234908776891225912 -22733.851123129898042
21700 2316.5177175739677295 5.6154816634180759749 -22819.34103651438636
21750 2300.138300448600603 5.6077333927485719656 -22863.080040053730045
21800 2275.9370588171723284 5.6010680068206308846 -22929.895847638148553
21850 2309.6158704290801325 5.5967704394260158196 -23008.644192779494915
21900 2284.5944668579300014 5.5957688955533546604 -22972.781317342469265
21950 2312.6960859117566542 5.5978439569376643448 -22956.614248546266026
22000 2312.6902017825450457 5.6027959197147092496 -22896.330914536698401
22050 2321.254977361782494 5.6098743923123448596 -22813.557705273462489
22100 2295.4912118212660062 5.6181116961948882604 -22741.183561299538269
22150 2293.0117604572610617 5.6261969181460029787 -22618.309340905601857
22200 2336.0185900181827492 5.6319743965962949517 -22653.216118032851227
22250 2323.9744274713757477 5.6347816172284321823 -22550.565025012983824
22300 2332.183715323105389 5.6337006148501016511 -22582.497430825100309
22350 2313.3712056495760407 5.6288376831507349607 -22649.51955588632336
22400 2318.0827939068126398 5.6209663369809828026 -22748.267398948944901
22450 2298.9035185395387089 5.6115586553720957497 -22817.273623228582437
22500 2286.8459282901512779 5.6022020311936993053 -22941.925781809422915
22550 2263.6421640120065604 5.5948964738409046049 -22960.448222615708801
22600 2329.034452654384495 5.5906658405006366408 -23086.140457023990166
22650 2321.5194378834867166 5.5914279658281484942 -23082.207237029357202
22700 2262.4155227039377678 5.5978614235986752234 -22965.645482848871325
22750 2313.076348610459263 5.608588661940935971 -22877.567854103053833
22800 2333.1562331943355275 5.6210447372450582648 -22747.728504441089171
22850 2290.3605659881400243 5.6325209657037049737 -22552.320952478508843
22900 2369.7921972206240753 5.6403588610270229964 -22559.397757442948205
22950 2360.7040609648429381 5.6435023384273463876 -22511.045295774729311
23000 2313.4376198928653139 5.6408701413082571463 -22464.099496949915192
23050 2325.0966532825646027 5.632405032612610718 -22585.756422736834793
23100 2325.0003304751739961 5.6200938632631016745 -22774.054204419360758
23150 2296.790260040278099 5.6066680024642856495 -22885.510889646746364
23200 2303.3331846528913047 5.5947066334995119163 -22955.740318029340415
23250 2290.3054194436754187 5.5860218630533289286 -23085.286454176864936
23300 2321.2973664803485008 5.5825176171487109755 -23191.033451321851317
23350 2308.0397683019164106 5.5855653844516020001 -23112.86682389100315
23400 2318.4192524212844546 5.5944944947161650006 -22999.490780668198568
23450 2316.4060606581515458 5.6075185511913447911 -22863.410475227006827
23500 2341.9185321679178742 5.6219419541859121381 -22720.325664694250008
23550 2345.4378088712210229 5.6351315750455679421 -22587.278827550449932
23600 2310.5336562511170087 5.6444962508514153754 -22431.405570492774132
23650 2344.7695241982978587 5.6474778633662703342 -22459.935359294653608
23700 2317.6996512943037487 5.6439942801263862648 -22459.994065564347693
23750 2295.0549343055072313 5.635079188916404469 -22536.009710832127894
23800 2354.2056975846353453 5.6223740680329505892 -22727.686879620632681
23850 2357.0723981750666098 5.608603909125635667 -22883.078282563150424
23900 2311.5909943894248499 5.5969863966923760756 -22974.190700330243999
23950 2310.0407325556520846 5.5895087450071851976 -23062.288800647776952
24000 2317.401669185933315 5.587070551119295736 -23121.537398161141027
24050 2315.586341389237532 5.5899455172056757846 -23032.191132958017988
24100 2274.0599655062651436 5.5969139484135892459 -22916.484793161303969
24150 2316.9540600472578262 5.6063722737514627426 -22865.14896686875727
24200 2325.2061187267959212 5.6168391607032104318 -22790.377484599132003
24250 2321.4656700044565696 5.6263738181845965869 -22682.061958558846527
24300 2312.5092498730541593 5.6331363823525490986 -22586.197384551644063
24350 2342.0461653279235179 5.6357433413108877218 -22626.033553103206941
24400 2373.5805771318596271 5.634585377930122263 -22637.794298785207502
24450 2331.6925658322575146 5.6303934788059777361 -22645.064274090640538
24500 2329.6088798729942937 5.6236738088756981213 -22689.343893222314364
24550 2301.9386024130831174 5.6156147489568475351 -22756.596100671289605
24600 2301.2483585976392533 5.6075283277922309821 -22809.508731838588574
24650 2322.8611143097359673 5.6004517650075458235 -22926.093292901572568
24700 2323.4152456543615699 5.5960243967231804163 -22994.61782980339558
24750 2320.8671682466501807 5.5949606138126473098 -22983.089391303103184
24800 2287.6247548195924537 5.5973713209402431445 -22948.92271160587552
24850 2353.8866421853540487 5.6029723492786196459 -22944.647300026332232
24900 2326.5933838679029577 5.6108305800603917035 -22838.347515413690417
24950 2310.7090614708399698 5.6191350217378950305 -22760.12666838536461
25000 2307.4085181942209601 5.6265270691248492341 -22695.762749016692396
