Step Temperature Density Enthalpy
21350 2295.6438186753211994 5.6215343908869463974 -23060.690903838505619
21400 2229.9651741666848466 5.6149260402877612108 -23056.968294875849097
21450 2226.2485525795391368 5.6112169172191093125 -23090.28557807960533
21500 2244.5050085919715457 5.6109966561091830783 -23108.444183578980301
21550 2279.7262213361536851 5.6142712682917288447 -23077.549343702499755
21600 2195.4050374177350022 5.620519293620228396 -22974.162358898360253
21650 2260.4526157026480178 5.6287052520309419634 -22933.683075212284166
21700 2295.2325231814525068 5.6377068506277172588 -22851.620008478024829
21750 2281.1464715945039643 5.6457037635699025557 -22736.523699612713244
21800 2282.6151087600887877 5.6506454126719196651 -22690.57422264494744
21850 2271.8912031849740742 5.6515778313783107123 -22675.59944195895514
21900 2240.8315921236403483 5.648110894724228892 -22702.449600329888199
21950 2236.1868353705367554 5.6404317474775567121 -22784.09414068183105
22000 2243.5421997093658319 5.6299185783248582027 -22856.723613358815783
22050 2266.4066706706876175 5.6182882174649879659 -23043.00355534008122
22100 2246.2477838996956052 5.6081597932149254149 -23145.029276570599905
22150 2208.7475679061717528 5.6014826903878338626 -23123.925281924573937
22200 2270.7419208843271008 5.5993754833946338678 -23242.148672475301282
22250 2256.3502352071036512 5.6034701599621516976 -23201.277492204044393
22300 2235.2666979257337516 5.6132161903480612963 -23052.714494128133083
22350 2253.5294204468632415 5.6269163885764523769 -22913.315248861403234
22400 2276.7569580310423589 5.6419175201809537157 -22749.621881503193435
22450 2312.5860525272269115 5.6547765510544909517 -22684.072214879441162
22500 2276.3320958062731734 5.6632339156058169038 -22563.193357450927579
22550 2251.4107065225307451 5.6654759709058994943 -22511.282970279164147
22600 2287.3612459918194872 5.6605295126984769283 -22580.290626988600707
22650 2308.1345433217375103 5.648967706827370705 -22693.762852175659646
22700 2257.8331828353971105 5.6327583456490284419 -22859.753742994598724
22750 2255.2969389973641228 5.6154013509370148682 -23058.159670436627493
22800 2232.7399102768686134 5.6010312571263884962 -23208.422445783817238
22850 2222.8337846677409289 5.592104538199080821 -23305.711823188601556
22900 2277.5789381601489367 5.5903021393133025541 -23355.667037525232445
22950 2228.3223601631320889 5.5964387061998808193 -23218.046996920980746
23000 2240.7481767672011301 5.6086217242241094283 -23110.193532596258592
23050 2267.3926236406009593 5.6245236763317940643 -22966.199691051489935
23100 2235.8204486851318507 5.641016347360218397 -22750.580582801656419
23150 2298.8905757576631004 5.6544339941962107332 -22646.495886240711116
23200 2255.6421909573541598 5.662551846973665981 -22561.679802277078124
23250 2289.9558702618219286 5.6639252287101760075 -22528.265726466710476
23300 2265.1597517954055547 5.658218902104595216 -22618.583011406924925
23350 2255.8786043633726877 5.646922315943879056 -22717.68073800959246
23400 2252.5208212697343697 5.6325204223805789283 -22867.792137429660215
23450 2281.7236557163796533 5.6180690329218467838 -23067.812166774332582
23500 2226.4342927510074333 5.6068238347866454774 -23161.603657682837365
23550 2226.5085334460982267 5.6008112984015472335 -23220.82178404395745
23600 2281.4777095056938379 5.6007046232028629973 -23263.415803688181768
23650 2252.43762750721271 5.6064319794031804989 -23154.20714687135478
23700 2254.8655013899692676 5.6165168122383128946 -23029.640655627899832
23750 2253.820749246673131 5.628735105162000707 -22945.417216945952532
23800 2256.3496765354334457 5.6405797413084108882 -22758.817135781253455
23850 2282.534216689627101 5.6493696202707823772 -22700.165653387095517
23900 2265.3241009562379986 5.6540323661579456882 -22636.42628420033725
23950 2280.0435701949545546 5.6537374697293714121 -22700.943840103129332
24000 2253.4310454757060143 5.6490944421944622178 -22683.159590649956954
24050 2255.5759713647794342 5.6407764449618262859 -22792.001807140146411
24100 2282.8517257825897104 5.6307650546271243996 -22902.21138097651783
24150 2239.9111214420781835 5.6211815299631426868 -23010.755630046271108
24200 2225.8562253057880298 5.6138635229564117779 -23073.748997752027208
24250 2246.6807267362642051 5.6098111727267143678 -23067.518168770639022
24300 2262.8994221618627307 5.6092169850961086652 -23163.584021898630454
24350 2259.7730214356261058 5.6130766052027745161 -23100.579802658783592
24400 2286.7893469928694685 5.6204290195145816256 -23021.610891673677543
24450 2283.0002270077038702 5.6293564469146550877 -22929.974743337214022
24500 2280.2125559724795494 5.638151000794833223 -22788.549711186307832
24550 2277.9511956302621911 5.6447318848779755029 -22747.397898515260749
24600 2272.1865840913314969 5.648080493635474042 -22703.148606993301655
24650 2279.7527140105803483 5.6475864426322459622 -22708.454001137080922
24700 2276.1687118320455738 5.6434251269271245022 -22725.993667135400756
24750 2287.6519907857482394 5.6361664750014499603 -22849.152421460588812
24800 2263.5398934510931213 5.6272864010537242407 -22940.435428319382481
24850 2270.7141173828686078 5.6183912526131924992 -22986.509000353020383
24900 2254.3699104748015998 5.6112076069336120909 -23049.666577011303161
24950 2259.2799426839501393 5.6073299323126324367 -23161.285899046528357
25000 2211.6217953153750386 5.6079448768488751043 -23120.432365804008441
